"docid","recordid","oclc","locnum","includedbc","author","authordate","imprint","inferreddate","firstpub","place","enumcron","subjects","genres","title"
"mdp.39015000622822",743390,4493047,"PZ3.H364Iad 1978PS3515.E288;","fuzzymatch","Heinlein, Robert A. (Robert Anson),","1907-1988.","Boston|Gregg Press|1978, c1970.",1978,,"mau",,,"Fiction","I will fear no evil"
"mdp.39015005091841",88637,3516834,"PZ3.N8187Vo 1978PS3527.O625","taggedsf","Norton, Andre.",,"Boston|Gregg Press|1978.",1978,,"mau",,"Science fiction, American","Fiction","Voodoo planet and Star hunter"
"mdp.39015005084317",87354,3481004,"PZ3.N8187Cp 1978PS3527.O625","fuzzymatch","Norton, Andre.",,"Boston|Gregg Press|1978, c1956.",1978,,"mau",,,"Fiction","The crossroads of time"
"mdp.39015028704974",89726,3543352,"PZ4.M1195WhPS3563.A255","fuzzymatch","McCaffrey, Anne.",,"New York|Ballantine Books|1978.",1978,,"nyu",,,"NotFiction","The white dragon"
"mdp.39015001151276",136537,3869423,"PZ4.D547Han 1978PS3554.I3","taggedsf","Dick, Philip K.",,"Boston|Gregg Press|1978, c1955.",1978,,"mau",,"Science fiction, American","Fiction","A handful of darkness"
"uc1.b3462838",7852519,4499006,"PZ4.R6644StPS3568.O3156","taggedsf","Robinson, Spider.",,"New York|Dial Press/James Wade|c1979.",1979,,"nyu",,"Science fiction","Fiction","Stardance"
"mdp.39015053488220",755009,5196805,"PZ4.E4695FanPS3555.L62","taggedsf","Ellison, Harlan.",,"Boston|Gregg Press|1979.",1979,,"mau",,"Science fiction, American","Fiction","The fantasies of Harlan Ellison"
"mdp.39015008808357",270168,4775368,"PS3523.E4583W67 1979","fuzzymatch","Leiber, Fritz,","1910-1992.","Boston|Gregg Press|1979, c1976.",1979,,"mau",,,"Fiction","The worlds of Fritz Leiber"
"uc1.32106005619801",7104080,13685984,,"taggedsf",,,"Harmondsworth, Middlesex, England|New York, N.Y.|Penguin Books|1979.",1979,,"enk",,"Science fiction|Forecasting","Fiction","Pulsar 2 : | an original anthology of science fiction and science futures"
"mdp.39015003935221",32305,6626368,,"taggedsf",,,"Toronto|McGraw-Hill Ryerson|c1979.",1979,,"onc",,"Science fiction","NotFiction|Bibliographies","Other Canadas : | an anthology of science fiction and fantasy"
"mdp.39015054075612",259542,4606759,"PZ3.C551205Fo 1979PR6005.L36","fuzzymatch","Clarke, Arthur C. (Arthur Charles),","1917-2008","New York|Harcourt Brace Jovanovich|c1979.",1979,,"nyu",,,"Fiction","The fountains of Paradise"
"pst.000010058541",7047632,6075747,,"fuzzymatch","Springer, Nancy.",,"New York|Pocket Books|1979.",1979,,"xx ",,,"NotFiction","The white hart"
"pst.000006571351",7040321,5289975,,"taggedsf",,,"New York|Ace Books|1979.",1979,,"xx ",,"Science fiction, American","NotFiction","The End of summer : | science fiction of the fifties"
"mdp.39015013234516",150086,4490941,"PZ4.C9533EnPS3553.R597","fuzzymatch","Crowley, John,","1942-","Garden City, N.Y.|Doubleday|1979.",1979,,"nyu",,,"Fiction","Engine summer"
"mdp.39015058799936",3903270,5473002,,"taggedsf","Dickson, Gordon R.",,"Garden City, N.Y.|Nelson Doubleday|c1979.",1979,,"nyu",,"Science fiction","Novel","Masters of Everon"
"mdp.39015005165686",270170,4591605,"PZ3.C551205Is 1979PR6005.L36","fuzzymatch","Clarke, Arthur C. (Arthur Charles),","1917-2008","Boston|Gregg Press|1979, c1952.",1979,,"mau",,,"Fiction","Islands in the sky"
"mdp.39015002156332",260607,4665631,"PZ4.A549Me 1979PS3551.N378","fuzzymatch","Anderson, Poul,","1926-2001.","New York|Berkley Pub. Corp. : distributed by Putnam|c1979.",1979,,"nyu",,,"Fiction","The merman's children"
"mdp.39015005885283",755977,5265211,"PZ1.N2577PS648.S3","taggedsf",,,"Garden City, N.Y.|Doubleday|1979.",1979,,"nyu",,"Science fiction, American","Fiction|Bibliographies","Neglected visions"
"mdp.39015004878867",730101,4665382,"PZ4.D547Gam 1979PS3554.I3;","fuzzymatch","Dick, Philip K.",,"Boston|Gregg Press|1979, c1963.",1979,,"mau",,,"Fiction|Bibliographies","The game-players of Titan"
"pst.000068149529",9814171,13053635,"PS3515.E38P86 1969","oclcid","Heinlein, Robert A. (Robert Anson),","1907-1988.","New York|New American Library|c1979.",1979,,"nyu",,,"Fiction","The puppet masters"
"uc1.32106002161666",7115207,4004821,,"taggedsf","Bishop, Michael.",,"New York|Berkley Pub. Co. : distributed by Putnam|c1979.",1979,,"nyu",,"Science fiction, American","Fiction","Catacomb years"
"pst.000061658875",9814181,5933186,,"fuzzymatch","Bishop, Michael.",,"New York|Berkley Pub. Corp.|distributed by G.P. Putnam's Sons|1979.",1979,,"xx ",,,"NotFiction","Transfigurations"
"mdp.39015008494166",719026,5286378,"PZ1.N44415PG3273;","taggedsf",,,"New York|Macmillan|c1979.",1979,,"nyu",,"Science fiction, Russian|Translations into English","Fiction","New Soviet science fiction"
"pst.000013874414",7056824,8136744,,"fuzzymatch","Burroughs, Edgar Rice,","1875-1950.","New York, N.Y.|Ace Books|1979.",1979,,"xx ",,,"NotFiction","Lost on Venus"
"mdp.39015017656870",204374,9395314,,"fuzzymatch","Van Vogt, A. E. (Alfred Elton),","1912-2000.","New York|Pocket Books|1979, c1952.",1979,,"nyu",,,"Fiction","The weapon makers"
"mdp.39015014504024",204018,5453052,"PZ4.A549AvPS3551.N378","taggedsf","Anderson, Poul,","1926-2001.","New York|Berkley Pub. Corp. : distributed by Putnam|1979, c1978.",1979,,"nyu",,"Science fiction, American","Fiction","The avatar"
"inu.39000002311103",7593901,5101724,"PZ1.N74PS648.S3","taggedsf",,,"Totowa, N.J.|Littlefield, Adams|c1979.",1979,,"nju",,"Science fiction, American|Population|Science fiction, English|Fiction","Bibliographies|Fiction","No room for man : | population and the future through science fiction"
"pst.000014855047",7057103,4770213,,"fuzzymatch","Lee, Tanith.",,"New York, N.Y.|Daw Books|1979.",1979,,"xx ",,,"NotFiction|Fantastic fiction","Death's master"
"pst.000049696721",7039881,5797851,,"taggedsf","Aldiss, Brian Wilson,","1925-","New York|Avon|1979-, c1976.",1979,,"xx ","v.2","Science fiction, English|Science fiction, American","NotFiction","Galactic empires"
"mdp.39015022216793",754312,5147490,"PZ4.E27HePS3555.F4","oclcid","Effinger, George Alec.",,"Garden City, N.Y.|Doubleday|1979.",1979,,"nyu",,,"Fiction","Heroics"
"mdp.39015041008569",3157716,5726642,"PZ4.G2885Wan1979PS3557.E2","taggedsf","Gearhart, Sally Miller,","1931-","Watertown, Mass.|Persephone Press|c1979.",1979,,"mau",,"Women|Fiction|Science fiction, American","Fiction","The wanderground : | stories of the hill women"
"mdp.39015005648749",730079,4775369,"PZ3.T8Ye 1979PS3539.U324;","fuzzymatch","Tucker, Wilson,","1914-2006.","Boston|Gregg Press|1979.",1979,,"mau",,,"Fiction","The year of the quiet sun"
"mdp.39015048896370",302310,5029221,"PZ4.S87823SoPS3569.T6293","oclcid","Stone, Andy.",,"Garden City, N.Y.|Doubleday|1979.",1979,,"nyu",,,"Fiction","Song of the kingdom"
"uc1.b3550428",7859562,213524033,,"fuzzymatch",,,"New York|Davis|c1979",1979,,"nyu",,"Short stories","UnknownGenre","Isaac Asimov's marvels of science fiction, vol. 2"
"uc1.b4951772",707916,4667540,,"fuzzymatch","Disch, Thomas M.",,"New York|St. Martin's Press|c1979.",1979,,"nyu",,"Twenty-first century|Fiction|Flight|Young men","Fiction","On wings of song"
"uc1.b3870850",7881805,213523502,,"taggedsf",,,"New York|Berkley Publishing Corporation ; distributed by Putnam,New York.|1979",1979,,"nyu",,"Science fiction, American|Fantasy fiction, American","UnknownGenre","The year's finest fantasy 2"
"mdp.49015000730243",4455308,702949086,,"taggedsf","Asimov, Isaac,","1920-1992.","New York|Collier Books|London|Collier-Macmillan|1979, c1963.",1979,,"nyu",,"Fredrica Bartz Modern Fiction Collection|Science fiction","Fiction","Fifty short science fiction tales"
"pst.000007889585",12268396,7040015,,"oclcid",,,"New York|Kensington|c1979.",1979,,"xx ",,"Fantasy fiction","Science fiction|NotFiction","Other worlds, 1"
"pst.000013871406",7057033,5817175,,"fuzzymatch","Wagner, Karl Edward.",,"Toronto|New York|Bantam Books|1979.",1979,,"xx ",,,"NotFiction","The road of kings"
"mdp.39015028027228",301193,4549488,"PZ4.S2664SePG3485.8.V35","fuzzymatch","Savchenko, Vladimir Ivanovich,","1933-","New York|Macmillan|1979.",1979,,"nyu",,,"Fiction","Self-Discovery"
"mdp.39015030042686",559496,7755608,,"taggedsf|fuzzymatch","Williamson, Jack,","1908-2006.","Indianapolis|Bobbs-Merrill|1979.",1979,,"inu",,,"Fiction","Brother to demons, brother to gods"
"uc1.b3884455",7882791,213524398,,"taggedsf",,,"Garden City, N.Y.|Doubleday|1979",1979,,"nyu",,"Science fiction, American","UnknownGenre","Universe 9"
"uc1.b4355060",9508250,4857960,,"taggedsf|fuzzymatch","Macauley, Robie.",,"New York|Knopf|1979.",1979,,"   ",,"Science fiction","NotFiction","A secret history of time to come"
"mdp.39015007055497",163578,13937174,,"oclcid","McKillip, Patricia A.",,"Garden City, N.Y.|Doubleday|1979",1979,,"nyu",,,"Fiction","Riddle of stars"
"pst.000006569464",7039881,5797851,,"taggedsf","Aldiss, Brian Wilson,","1925-","New York|Avon|1979-, c1976.",1979,,"xx ","v.1","Science fiction, English|Science fiction, American","NotFiction","Galactic empires"
"pst.000044896492",7067082,36724957,"PS3573.I2M59 1979","fuzzymatch","Wibberley, Leonard,","1915-1983","Mattituck, N.Y.|Amereon House|1979, c1955.",1979,,"nyu",,"Fiction|International relations","Fiction|Science fiction","The mouse that roared"
"mdp.39015010919192",255741,4493391,,"fuzzymatch","Zelazny, Roger.",,"Boston|Gregg Press|1979, c1970.",1979,,"mau",,,"Fiction","Nine princes in Amber"
"mdp.39015003969873",18280,5354434,"PZ1.T3445PS648.S3;","taggedsf",,,"Garden City, N.Y.|Doubleday|1979.",1979,,"nyu",,"Science fiction, American|Detective and mystery stories, American","Fiction","The 13 crimes of science fiction"
"mdp.39015002255837",297565,4775261,"PZ4.D7615DrPS3554.R196","fuzzymatch","Drake, David.",,"New York|Berkley Pub. Corp. : distributed by Putnam|c1979.",1979,,"nyu",,,"Fiction","The dragon lord"
"mdp.39015005165702",256122,4494942,"PZ4.B79968Pl 1979PS3552.R228","fuzzymatch","Bradley, Marion Zimmer.",,"Boston|Gregg Press|1979.",1979,,"mau",,,"Fiction","The planet savers"
"uc1.b4951698",323385,5977921,,"fuzzymatch","Zelazny, Roger",,"New York|Avon|1979, c1978",1979,,"nyu",,,"Fiction","The courts of chaos"
"mdp.39015054063113",256596,4496975,"PZ4.H5356JePS3558.E63","fuzzymatch","Herbert, Frank.",,"New York|Berkley Pub. Co. : distributed by Putnam|c1979.",1979,,"nyu",,,"Fiction","The Jesus incident"
"mdp.39015011586479",255463,4491813,"PZ4.Z456Br 1979PS3576.E43","fuzzymatch","Zelazny, Roger.",,"Boston|Gregg Press|1979, c1976.",1979,,"mau",,,"Fiction","Bridge of ashes"
"mdp.39015017684377",716159,4983570,"PZ1.S416PS648.S3;","taggedsf",,,"New York|Harper & Row|c1979.",1979,,"nyu",,"Science fiction, American|Fiction|Solar system","Fiction","The Science fictional solar system"
"mdp.39015011886184",204379,6525597,,"fuzzymatch","Van Vogt, A. E. (Alfred Elton),","1912-2000.","New York|Pocket Books|1979, c1953",1979,,"nyu",,,"Fiction","The universe maker"
"pst.000022105387",7491873,48682587,,"fuzzymatch","Donaldson, Stephen R.",,"New York|Ballantine Books|1981.",1980,,"xxu",,,"NotFiction","The wounded land"
"mdp.39015003498436",764340,5941112,"PZ1.M2732PS648.F3","taggedsf",,,"Garden City, N.Y.|Doubleday|1980.",1980,,"nyu",,"Science fiction, American|Fantasy fiction, American","Fiction","The Magazine of fantasy and science fiction : | a 30-year retrospective"
"mdp.39015066051668",735445,5946381,"PZ4.F234MagPS3556.A72;","fuzzymatch","Farmer, Philip José.",,"New York|Berkley Pub. Corp. : distributed by Putnam|c1980.",1980,,"nyu",,,"Fiction","The magic labyrinth"
"uc1.b4948763",9493633,5674161,,"fuzzymatch","Van Vogt, A. E. (Alfred Elton),","1912-2000","Garden City, N.Y.|Doubleday|1980.",1980,,"nyu",,,"Fiction","Cosmic encounter"
"pst.000012674534",7056878,7313189,,"fuzzymatch","Compton, D. G. (David Guy),","1930-","New York|Pocket Books|1980.",1980,,"nyu",,,"Fiction","The steel crocodile"
"mdp.39015025252100",2561872,7089096,,"taggedsf|fuzzymatch","Forward, Robert L.",,"New York|Ballantine Books|1981, c1980.",1980,,"nyu",,"Fiction|Science fiction, American|Neutron stars","Fiction","Dragon's egg"
"mdp.39015000353519",735154,5890049,"PZ1.M582PS648.S3;","taggedsf",,,"New York|Taplinger Pub. Co.|1980.",1980,,"nyu",,"Science fiction, American|Science fiction, English","Fiction","Microcosmic tales : | 100 wondrous science fiction short-short stories"
"mdp.39015052398834",3517153,11554615,,"taggedsf","Varley, John,","1947 August 9-","New York|Berkley Books|c1980.",1980,,"nyu",,"Science fiction, American","Fiction","Picnic on Nearside"
"inu.30000001265085",7594457,9855715,,"taggedsf",,,"New York|Davis Publications|1980.",1980,,"nyu",,"Science fiction","Fiction","Fifty years of the best science fiction from Analog"
"mdp.39015021921229",138943,7555567,"PS648.S3I87","taggedsf",,,"New York, N.Y.|Dial Press|Davis Publications|c1980.",1980,,"nyu",,"Science fiction, American","Fiction","Isaac Asimov's worlds of science fiction"
"mdp.39015008386701",204938,7051228,"PS3558.E63D5","fuzzymatch","Herbert, Frank.",,"New York, N.Y.|Ace Books|c1980.",1980,,"nyu",,,"Fiction","Direct descent"
"uc1.b4355032",9508236,5750252,,"fuzzymatch","Lorrah, Jean.",,"Garden City, N.Y.|Doubleday|1980.",1980,,"nyu",,,"Fiction","First channel"
"uc1.b3475644",6662696,5940949,"PR6052.R8F6 1980","taggedsf","Brunner, John,","1934-1995.","New York|Everest House|c1980.",1980,,"nyu",,"Science fiction, English","Fiction","Foreign constellations : | the fantastic worlds of John Brunner."
"mdp.39015012428291",744302,6222486,"PZ3.B72453St 1980PS3503.R167;","fuzzymatch","Bradbury, Ray,","1920-2012.","New York|Knopf : distributed by Random House|1980.",1980,,"nyu",,,"Fiction","The stories of Ray Bradbury"
"uc1.b4368486",9509994,5674785,,"fuzzymatch","Spinrad, Norman.",,"New York|Simon and Schuster|c1980.",1980,,"nyu",,,"Fiction","Songs from the stars"
"mdp.39015055165867",3780608,7038560,"PS3562.O53C48 1980","taggedsf","Longyear, Barry B.",,"Garden City, N.Y.|Nelson Doubleday|c1980.",1980,,"nyu",,"Circus performers|Fiction|Circus|Science fiction, American","Fiction","Circus world"
"mdp.39015008979778",246404,5563965,"PZ4.W85615Sh","fuzzymatch","Wolfe, Gene.",,"New York|Simon and Schuster|c1980.",1980,,"nyu",,,"Fiction","The shadow of the torturer"
"uc1.32106005225070",7116826,6707067,,"taggedsf","Strete, Craig.",,"Garden City, N.Y.|Doubleday|1980.",1980,,"nyu",,"Science fiction, American","Fiction","If all else fails"
"mdp.39015008959028",206085,6662426,,"fuzzymatch","Busby, F. M.",,"New York|Pocket Books|c1980.",1980,,"nyu",,,"Fiction","The demu trilogy"
"mdp.39015019159030",728065,5171635,"PZ3.L56684Map 1980PR6023.E833;","fuzzymatch","Lessing, Doris May,","1919-","New York|Knopf|1980.",1980,,"nyu",,,"Fiction","The marriages between zones three, four, and five (as narrated by the chroniclers of zone three)"
"mdp.39015051349978",114542,5915546,,"taggedsf","Bishop, Michael,","1946-","New York|Pocket Books|c1980.",1980,,"nyu",,"Science fiction","Fiction","Eyes of fire"
"uc1.b4463156",9519085,5497422,,"fuzzymatch","Knight, Damon,","1922-2002","New York|Berkley Pub. : distributed by Putnam|c1980.",1980,,"nyu",,,"Fiction","The world and Thorinn"
"uc1.32106011412506",707933,5888665,,"taggedsf","Kavan, Anna,","1904-1968","New York, N.Y.|M. Kesend Pub.|1980] c1972",1980,,"nyu",,"Science fiction, English|Fiction","Fiction","Asylum piece and other stories"
"mdp.39015003488528",702035,5892186,"PZ1.G223PS648.S3;","taggedsf",,,"New York|Playboy Press|c1980.",1980,,"nyu",,"Galaxy magazine|Science fiction, American","Fiction|Bibliographies","Galaxy, thirty years of innovative science-fiction publishing"
"mdp.39015052398800",3517127,6741261,,"taggedsf","Varley, John,","1947 August 9-","New York|Berkley Books|1980.",1980,,"nyu",,"Science fiction, American","Fiction","The Barbie murders"
"mdp.39015013433746",723236,6649035,"PS3553.L46S3","taggedsf","Clifton, Mark.",,"Carbondale|Southern Illinois University Press|London|Feffer & Simons|c1980.",1980,,"ilu",,"Science fiction, American","Fiction|Bibliographies","The science fiction of Mark Clifton"
"mdp.39015005677698",270164,6735550,"PS3523.E4583G7 1980","fuzzymatch","Leiber, Fritz,","1910-1992.","Boston|Gregg Press|1980.",1980,,"mau",,,"Fiction","The green millenium"
"mdp.49015000675919",4449816,702947515,"PZ4.D547Do5PS3554.I3","fuzzymatch","Dick, Philip K.",,"Boston|Gregg Press|1980, c1965.",1980,,"mau",,,"Fiction","Dr. Bloodmoney : | or, How we got along after the bomb"
"mdp.39015009131031",125808,6354621,,"taggedsf","Bova, Ben,","1932-","New York|Berkley Books|1980.",1980,,"nyu",,"Science fiction, American","Fiction","The exiles trilogy : | three novels"
"mdp.39015002661174",726057,6378191,"PZ4.D553InPS3554.I328;","taggedsf","Dickson, Gordon R.",,"Garden City, N.Y.|Doubleday|1980.",1980,,"nyu",,"Science fiction, American","Fiction","In iron years"
"mdp.39015002291964",683798,5605039,"PZ4.L518Be 1980PS3562.E42;","fuzzymatch","Le Guin, Ursula K.,","1929-","New York|Harper & Row|c1980.",1980,,"nyu",,,"Fiction","The beginning place"
"mdp.39015019104374",329884,9097298,,"fuzzymatch","Leiber, Fritz,","1910-1992.","New York|Pocket Books|1980] c1950",1980,,"nyu",,,"Fiction","The sinful ones"
"mdp.39015008564976",249991,6021002,,"fuzzymatch","Farmer, Philip José.",,"New York, N.Y.|Playboy Press Paperbacks|1980, c1969.",1980,,"nyu",,,"Fiction","A feast unknown"
"mdp.39015005356285",741702,5196761,"PZ3.W67764Hu 1979PS3545.I557;","fuzzymatch","Williamson, Jack,","1908-2006.","Boston|Gregg Press|1980, c1949.",1980,,"mau",,,"Fiction","The humanoids"
"inu.39000001892814",7594070,7367525,,"fuzzymatch","Pohl, Frederik.",,"London|Gollancz|1980.",1980,,"enk",,,"Fiction","Beyond the blue event horizon"
"mdp.39015043202087",3528241,33031464,,"taggedsf","(Robert Anson), Heinlein, Robert A.","1907-1988.","New York|Fawcett Columbine|c1980|(1st Fawcett Columbine printing, August 1980)",1980,,"nyu",,"Short stories, American|Science fiction, American","NotFiction","The number of the beast"
"mdp.39015011800094",202309,6755438,"PS3554.I328L6","fuzzymatch","Dickson, Gordon R.",,"New York, N.Y.|Ace Books|c1980.",1980,,"nyu",,,"Fiction","Lost Dorsai"
"uc1.b4553765",138173,6198742,,"taggedsf",,,"New York|Harper & Row|c1980.",1980,,"nyu",,"Science fiction, American|Science fiction, English","Fiction|Bibliographies","The Great science fiction series : | stories from the best of the series from 1944 to 1980 by twenty all-time favorite writers"
"uc1.32106005000564",265833,5555669,,"taggedsf","Tevis, Walter S.",,"Garden City, N.Y.|Doubleday|1980.",1980,,"nyu",,"Science fiction, American","Fiction","Mockingbird"
"mdp.39015013433753",146923,7034908,"PS648.S3A68","taggedsf",,,"New York|Arbor House|c1980.",1980,,"nyu",,"Science fiction, American|Science fiction, English","Fiction","The Arbor House treasury of great science fiction short novels"
"uc1.32106005010043",236000,5992508,,"fuzzymatch","Burroughs, William S.,","1914-1997","Berkeley|Blue Wind Press|1980.",1980,,"cau",,,"Fiction","Port of saints"
"uc1.b3870139",7881709,213522865,,"taggedsf",,,"Reno, Nev.|West Coast Poetry Review|c1980",1980,,"nvu",,"Science fiction","UnknownGenre","Their immortal hearts : | three visions of time: Bishop, Malzberg, McAllister"
