docid,recordid,oclc,locnum,includedbc,author,authordate,imprint,inferreddate,place,enumcron,subjects,genres,title
mdp.39015040105747,000391794,624008,PZ4.G635PrPS3557.O384,fuzzymatch,"Goldman, William,",1931-,New York|Harcourt Brace Jovanovich|1973,1973,nyu,,,Fiction,"The princess bride: | S. Morgenstern's classic tale of true love and high adventure. The ""good parts"" version, abridged."
pst.000029198023,009810306,3795374,,fuzzymatch,"Lewis, C. S. (Clive Staples),",1898-1963.,"New York|Macmillan|1976, c1965].",1965,xx ,,,NotFiction,Out of the silent planet
mdp.39015056430369,004288872,47821486,,taggedfantasy,"Vukcevich, Ray.",,"Brooklyn, NY|Small Beer Press|2001.",2001,nyu,,Short stories|Fantasy fiction|Science fiction,Fiction,Meet me in the moon room : | stories
uc1.32106012026214,007106843,16752091,,fuzzymatch,"Goldman, William,",1931-,"New York|Ballantine Books|1974, c1973.",1974,nyu,,Fiction|Castles|Princesses,Fiction,"The princess bride : | S. Morgenstern's classic tale of true love and high adventure, the ""good parts"" version"
mdp.39015019871691,002460508,13793954,PS3558.A667W53 1986,oclcid,"Harrison, Harry.",,Toronto|New York|Bantam Books|c1986.,1986,onc,,,Fiction,Winter in Eden
pst.000062491532,007063808,56800229,PR6039.O32L6 2004,taggedfantasy,"Tolkien, J. R. R. (John Ronald Reuel),",1892-1973.,Boston|Houghton Mifflin|2004.,2004,mau,,"Fiction|Middle Earth (Imaginary place)|Fantasy fiction, English|Baggins, Frodo (Fictitious character)",Fiction,The lord of the rings
pst.000017392396,012279767,3766543,,fuzzymatch,"Carroll, Lewis,",1832-1898.,New York|Random House|1965].,1965,xx ,v.2,,NotFiction,"Alice's adventures in wonderland, and Through the looking glass"
mdp.39015054262376,003603782,24345268,,taggedfantasy,,,New York|Ace Books|c1991.,1991,nyu,,Fantasy fiction|Humor in literature,Short stories,"Smart dragons, foolish elves"
mdp.39015058712137,000815495,12807703,PS3552.R6596M3 1986,oclcid,"Brooks, Terry.",,New York|Ballantine Books|1986.,1986,nyu,,,Fiction,Magic kingdom for sale--sold!
pst.000044074364,007497119,42865253,,taggedfantasy,"Nesbit, E. (Edith),",1858-1924.,New York|Books of Wonder|1998.,1998,xx ,1998,Fiction|Fantasy,NotFiction,Harding's luck
mdp.39015056814455,003849956,1084438,PZ1.M273De,taggedfantasy,,,"Garden City, N.Y.|Doubleday|c1960.",1960,nyu,,Fantasy fiction|Science fiction,Fiction,A decade of Fantasy and science fiction
mdp.39015061381797,004905285,41639739,,taggedfantasy,,,"Cambridge, MA|Circlet Press|c1997, 1993.",1993,mau,,"Fiction|Women|Fantasy fiction, American|Erotic stories, American",Short stories,Sexmagick : | women conjuring erotic fantasy
mdp.39015008979778,000246404,5563965,PZ4.W85615Sh,fuzzymatch,"Wolfe, Gene.",,New York|Simon and Schuster|c1980.,1980,nyu,,,Fiction,The shadow of the torturer
uc1.b3558407,006674169,10299487,PN6120.95.F25S58 1984,taggedfantasy,,,San Diego [Calif.|Harcourt Brace Jovanovich|c1984.,1984,cau,,Fantasy fiction,Fiction,The Slaying of the dragon : | modern tales of the playful imagination
mdp.49015001011254,004483808,1288766,PZ3.W67144Sh9PR6045.I5,fuzzymatch,"Williams, Charles,",1886-1945.,"Grand Rapids, Mich.|Eerdmans|1973, c1950.",1973,miu,,,Fiction,Shadows of ecstasy
mdp.49015002384759,004517591,1620334,PR6023.E926O54 1990,fuzzymatch,"Lewis, C. S. (Clive Staples),",1898-1963.,"New York|Macmillan|1973, c1938",1973,nyu,,,Fiction,Out of the silent planet
mdp.39015059135650,004760661,56674676,,fuzzymatch,"Thomas, Elizabeth Marshall,",1931-,Boston|Houghton Mifflin|c1987.,1987,mau,,Prehistoric peoples|Fiction,Novel|Historical fiction,Reindeer Moon
mdp.39015015233086,001822003,17490196,,fuzzymatch,"Ingalls, Rachel.",,"New York, N.Y.|Laurel|1988, c1983.",1988,nyu,,,Fiction,Mrs. Caliban
pst.000050504763,004338807,51848510,PS3561.I483G86 2003,fuzzymatch,"King, Stephen,",1947-,New York|Penguin Group|2003.,2003,nyu,,Fiction|Roland (Fictitious character : King),Fiction|Fantasy fiction,The gunslinger
mdp.39015061861616,004952973,2331090,PZ1.A5712PN6071.F25,taggedfantasy,,,New York|Arno Press|1976.,1976,nyu,,Horror tales|Fantasy fiction,Short stories,Ancient hauntings
mdp.39015042961246,004098422,42765142,PS3503.U687A94 2000,fuzzymatch,"Burroughs, Edgar Rice,",1875-1950.,Lincoln|University of Nebraska Press|2000.,2000,nbu,,Fiction|Earth|Core,Fiction|Bibliographies,At the Earth's core
mdp.39015063095817,005125898,44772480,,taggedfantasy,"Howard, Robert E. (Robert Ervin),",1906-1936.,"West Warwick, RI|Necronomicon Press|c1997.",1997,riu,,Fantasy fiction|Unfinished books,Fiction,"Ghor, kin-slayer : | the saga of Genseric's fifth-born son"
uc1.b3870850,007881805,213523502,,taggedfantasy,,,"New York|Berkley Publishing Corporation ; distributed by Putnam,New York.|1979",1979,nyu,,"Science fiction, American|Fantasy fiction, American",UnknownGenre,The year's finest fantasy 2
mdp.39015043257750,003509147,21276682,,fuzzymatch,"Stoker, Bram,",1847-1912.,London|Arrow Books|1960.,1960,enk,,,Fiction,The lair of the white worm
inu.30000002696569,007584787,,,taggedfantasy,,,London|Robinson Publishing|1992.,1992,enk,,"Arthurian romances|Fantasy fiction, American|Fantasy fiction, English",Fiction,The Camelot chronicles : | heroic adventures from the time of King Arthur
pst.000032513851,007063422,32378432,,fuzzymatch,"Du Maurier, Daphne,",1907-1989,"Cutchogue, N.Y.|Buccaneer Books|c1969.",1969,xxu,,,NotFiction,The house on the strand
mdp.49015003166726,005542651,63793939,PS 3556 .A72A6 2006,taggedfantasy,"Farmer, Philip José.",,"Burton, Mich.|Subterranean Press|2006.",2006,miu,,"Fantasy|Short stories|Science fiction, American",Fiction|Science fiction,The best of Philip José Farmer
uc1.32106006726316,007118128,9919734,,fuzzymatch,"Vance, Jack,",1916-,New York|Timescape Books|Distributed by Simon and Schuster|c1983.,1983,nyu,,Fiction|Futurism (Literary movement)|Magic|Magicians,Fiction,Cugel's saga
mdp.39015030718657,001187798,5128165,PZ3.S93562WayPS3569.T875,taggedfantasy,"Sturgeon, Theodore.",,New York|Funk & Wagnalls|1955.,1955,nyu,,"Science fiction, American|Fantasy fiction, American",NotFiction,"A way home, stories of science fiction and fantasy | $c: [by] Theodore Sturgeon. Selected and with an introd. by Groff Conklin."
mdp.39076006154913,009913237,700838,PN6071.S33W53,taggedfantasy,"Whaley, Stephen V.",,New York|McGraw-Hill|1974,1974,nyu,,Science fiction|Fantasy fiction,Bibliographies|Fiction,Man unwept: visions from the inner eye; | an anthology of science and fantasy fiction | $c: [by] Stephen V. Whaley [and] Stanley J. Cook.
uc1.b3865736,007881341,786920,PZ3.W67144Sh5,fuzzymatch,"Williams, Charles,",1886-1945.,New York|Pellegrini & Cudahy|1950.,1950,nyu,,,NotFiction,Shadows of ecstasy.
pst.000018666526,007496814,15989752,,taggedfantasy,"Farmer, Penelope,",1939-,"New York|Dell Pub. Co.|1987], c1985.",1987,xx ,1987,Juvenile fiction|Flight|Fantasy fiction,NotFiction,The summer birds
mdp.49015002669266,004567735,36759339,,taggedfantasy,,,"Clarkston, GA|White Wolf Pub.|1997.",1997,gau,,"Fiction|Homosexuality|Fantasy fiction, American",Fiction,Bending the landscape : | fantasy
coo.31924006373520,012202864,2565856,PZ8.M1754At38,fuzzymatch,"Macdonald, George,",1824-1905.,New York|Garland Publishing|1976.,1976,nyu,,Fairy tales,Fiction,At the back of the north wind
pst.000019419985,007497005,7567508,,fuzzymatch,"L'Engle, Madeleine.",,New York|Dell|1981 printing.,1981,xx ,L464mee 1981,Juvenile fiction|Orphans|Families,NotFiction,Meet the Austins
uc1.b3324361,006130910,4100794,PR4809.H18A72,fuzzymatch,"Housman, Laurence,",1865-1959.,"New York|Harcourt, Brace|192-?",1920,nyu,,,Fiction,All-fellows and The cloak of friendship
mdp.39015060005744,100024074,52872684,,fuzzymatch,"King, Stephen,",1947-,New York|Viking|2003.,2003,nyu,,Roland (Fictitious character : King)|Fiction,Fiction|Fantasy fiction,The drawing of the three
mdp.39015001362998,000020379,1218330,PZ3.P88896We5PS3531.R23,oclcid,"Pratt, Fletcher,",1897-1956.,"New York|Garland Pub.|1975, c1948.",1975,nyu,,,Fiction,The well of the unicorn
mdp.39015061002880,005050633,35648111,,taggedfantasy,"McDowell, Ian.",,"New York, N.Y.|Avon Books|c1996.",1996,nyu,,"Fiction|Mordred (Legendary character)|Fantasy fiction, American|Arthur|King",Novel|Fantastic fiction,Mordred's curse
mdp.39015043198871,003522604,3178936,,fuzzymatch,"Du Maurier, Daphne,",1907-1989.,"Garden City, N.Y.|Doubleday|c1969.",1969,nyu,,,Fiction,The house on the strand
mdp.39015049615316,005614737,42267949,,taggedfantasy,"Tierney, Richard.",,"Oakland, CA|Chaosium|c1997.",1997,cau,,"Horror tales, American|Fantasy fiction, American",Short stories,The scroll of Thoth : | Simon Magus and the great old ones : twelve tales of the Cthulhu Mythos
mdp.39015007040846,000120854,9785061,PS648.F3A12 1984,taggedfantasy,,,"Garden City, N.Y.|Doubleday|1984.",1984,nyu,,"Fantasy fiction, American|Short stories, American",Fiction,100 great fantasy short short stories
pst.000050247585,007049932,34736043,,taggedfantasy,"Clarke, Arthur C. (Arthur Charles),",1917-2008,New York|Barnes & Noble|1996.,1996,nyu,,"Fantasy fiction, English|Science fiction, English",Fiction,The sentinel
mdp.39015079234475,005936698,277979423,PN6120.95.S33E97 2008,taggedfantasy,,,"Bonney Lake, WA|Fairwood Press|c2008.",2008,wau,,Short stories|Fantasy fiction|Science fiction,Fiction|Fantasy fiction|Science fiction,The exquisite corpuscle
mdp.39015081739032,006838182,188641494,PS648.S3F86 2006,taggedfantasy,,,"New York|Ibooks|Berkeley, CA|Distributed by Publishers Group West|2006",2006,nyu,,"Fiction|Fantasy fiction, American|Science fiction, American|Anthropomorphism",Bibliographies|Short stories,Furry : | the best anthropomorphic fiction ever
mdp.39015073904594,005666739,166146826,,oclcid,"Donihe, Kevin L.",,"Portland, OR|Eraserhead Press|2006.",2006,oru,,Fiction|Agape|Cyclists|Bicycle racing|Ebola virus disease|Insects,Novel,The greatest fucking moment in sports
mdp.39015061377266,004765161,38172885,,taggedfantasy,,,"Boston, MA|Circlet Press|c1997.",1997,mau,,"Fiction|Men|Fantasy fiction, American|Gay men|Erotic stories, American",Short stories,Sexmagick 2 : | men conjuring erotic fantasy
umn.319510008904524,007417842,3253676,PZ7.J69Tw,taggedfantasy,"Jones, Elizabeth Orton,",1910-,New York|Macmillan|1942.,1942,nyu,,Fairy tales|Fantasy,NotFiction,"Twig, | $c: by Elizabeth Orton Jones."
mdp.39015062494375,005120114,63095331,,taggedfantasy,,,New York|Carroll & Graf|1999.,1999,nyu,,"Fantasy fiction, English|Humorous stories, English|Humorous stories, American|Humorous stories|Fantasy fiction|Fantasy fiction, American|Wit and humor",Short stories,The mammoth book of comic fantasy II
uc1.$b114447,001370526,1234595,PZ1.S83Tr,oclcid,"Stern, Philip Van Doren,",1900-1984.,New York|Doubleday|1947.,1947,nyu,,Short stories,Short stories,Travelers in time : | strange tales of man's journeyings into the past and the future
mdp.39015073820543,006082870,1940187,PZ1.N2PS648.F3,taggedfantasy,,,"Sauk City, Wis.|Arkham House|1975.",1975,wiu,,"Horror tales, American|Fantasy fiction, English|Horror tales, English|Fantasy fiction, American",Short stories,Nameless places
mdp.39015014154846,000764341,8153072,,fuzzymatch,"Silverberg, Robert.",,New York|Arbor House|c1982.,1982,nyu,,,Fiction,Majipoor chronicles : | a novel
mdp.39015036073644,003094202,32969434,PS3562.E8544W35 1996,taggedfantasy,"Lethem, Jonathan.",,New York|Harcourt Brace & Co.|c1996.,1996,nyu,,"Horror tales, American|Fantasy fiction, American",Fiction,"The wall of the sky, the wall of the eye : | stories"
mdp.39015056894309,003855446,14104537,,oclcid,"Tilley, Patrick.",,"London|Severn House|1984, c1983.",1983,nyu,,,Fiction,Cloud warrior
uc1.32106009591030,007108922,20563856,,fuzzymatch,"Chambers, Robert W. (Robert William),",1865-1933.,Sawtry|Dedalus|1989.,1989,enk,,,Fiction,The king in yellow
mdp.39015063169794,005209900,28634030,PS509.G68G73 1994,taggedfantasy,,,New York|Roc|c1994.,1994,nyu,,"Christian literature, American|Grail|Fantasy literature, American|Literary collections|Short stories|Fantasy fiction",Fantastic fiction|Short stories|Christian fiction,Grails : | quests of the dawn
mdp.39015031010781,001370526,1234595,PZ1.S83Tr,oclcid,"Stern, Philip Van Doren,",1900-1984.,New York|Doubleday|1947.,1947,nyu,,Short stories,Short stories,Travelers in time : | strange tales of man's journeyings into the past and the future
uc1.b3884456,007882792,9555381,PS648.F3N56 1983,taggedfantasy,,,New York|Seabury Press|1983.,1983,nyu,,"Religion|Fiction|Fantasy fiction, American",Fiction,"Nine visions, a book of fantasies"
pst.000026013671,007048365,14410922,PS3572.A424G7,taggedfantasy,"Vance, Jack,",1916-,"New York, NY|Berkley Books|1985.",1985,xxu,,"Fantasy fiction, American",NotFiction,The green pearl
mdp.39015024643234,000241351,9420700,,fuzzymatch,"Silverberg, Robert.",,New York|Bantam Books|c1983.,1983,nyu,,,Fiction,Majipoor chronicles.
mdp.39015038922723,000537005,8990326,PZ8.L48Las,fuzzymatch,"Lewis, C. S. (Clive Staples),",1898-1963.,London|The Bodley Head|1956.,1956,enk,,,NotFiction,"The last battle, | a story for children; | $c: illustrated by Pauline Baynes."
pst.000013223854,007055881,12420144,PR4726.G6 1983,fuzzymatch,"Grahame, Kenneth,",1859-1932.,"New York, N.Y.|Beaufort Books|Distributed by Kampmann & Co.|c1983.",1983,xxu,,,NotFiction,The golden age
pst.000018212525,007510086,11580885,PZ7.Y78Dr 1984,taggedfantasy,"Yolen, Jane.",,"New York, N.Y.|Dell|1984], c1982.",1984,xx ,1984,Dragons|Fiction|Fantasy,NotFiction,Dragon's blood : | a fantasy
mdp.39015074300099,005632377,171021598,PS3613.O527B58 2007,taggedfantasy,"Moning, Karen Marie.",,New York|Delacorte Press|c2007.,2007,nyu,,Fiction|Magic|Magicians|Fairies|sears|Americans|Ireland|Fantasy fiction,Fiction|Fantasy fiction,Bloodfever
mdp.39015069302423,005562224,,,fuzzymatch,"Farmer, Philip José.",,"Woodstock, NY|Overlook Press|2007.",2007,nyu,,,Fiction,The unreasoning mask
uc1.b5084196,009913237,700838,PN6071.S33W53,taggedfantasy,"Whaley, Stephen V.",,New York|McGraw-Hill|1974,1974,nyu,,Science fiction|Fantasy fiction,Bibliographies|Fiction,Man unwept: visions from the inner eye; | an anthology of science and fantasy fiction | $c: [by] Stephen V. Whaley [and] Stanley J. Cook.
mdp.39015011288076,000124590,17828101,,fuzzymatch,"Moorcock, Michael,",1939-,New York|Daw|1972.,1972,nyu,,,Fiction,Elric of Melnibone./ | $c: Michael Moorcock.
pst.000068130671,009814108,16483208,PQ2469.V69 1986,fuzzymatch,"Verne, Jules,",1828-1905.,Harmondsworth|Penguin|1980.,1980,enk,,"Science fiction|Fiction in French, 1848-1900 - English texts",Fiction,Journey to the centre of the earth
mdp.39015068829962,005579499,77271198,PS3503.U687L34 2007,fuzzymatch,"Burroughs, Edgar Rice,",1875-1950.,Lincoln|University of Nebraska Press|c2007.,2007,nbu,,Fiction|Core,Fiction|Science fiction,Land of terror
mdp.39015056894101,003855445,14003167,PS3563.A72493D3 1986,oclcid,"Martin, Lori.",,"New York, N.Y.|New American Library|c1986.",1986,nyu,,,Fiction,The darkling hills
pst.000055159890,007051643,35203325,,fuzzymatch,"Baum, L. Frank (Lyman Frank),",1856-1919.,New York|Scholastic Book Services|1958].,1958,xx ,,,NotFiction,The Wizard of Oz
mdp.39015033257281,002954756,31358691,,taggedfantasy,"Rawn, Melanie.",,New York|Daw Books|c1994.,1994,nyu,,Fantasy fiction,Fiction,The Ruins of Ambrai
uc1.32106012175912,007111031,23819928,,fuzzymatch,"King, Stephen,",1947-,"New York|Berkley Books|1985, c1984.",1985,xx ,,,NotFiction,The talisman
mdp.39015019344996,000201284,9969945,PS3554.E437N4 1983,fuzzymatch,"Delany, Samuel R.",,Toronto|New York|Bantam Books|1983.,1983,onc,,,Fiction,"Neveryóna, or, The tale of signs and cities"
mdp.39015063084688,005407411,7197767,PN6120.95.F25T7,taggedfantasy,,,New York|Avenel Books|distributed by Crown Publishers|c1981.,1981,nyu,,Fiction|Heroes|Fantasy fiction,Fiction,A Treasury of fantasy : | heroic adventures in imaginary lands
mdp.39015002672395,000537005,8990326,PZ8.L48Las,fuzzymatch,"Lewis, C. S. (Clive Staples),",1898-1963.,London|The Bodley Head|1956.,1956,enk,,,NotFiction,"The last battle, | a story for children; | $c: illustrated by Pauline Baynes."
mdp.39015040690292,003145534,8736387,PG3483.3.I4336A2 1981,taggedfantasy,"(Vladimir Naumovich) Mikhanovskiĭ, V. N.",,Moscow|Progress Publishers|c1981.,1981,ru ,,"Fantasy fiction, Russian|Translations into English|Mikhanovskiĭ, V. N|(Vladimir Naumovich)",Fiction,The doubles : | fantastic stories
mdp.39015061386812,004928622,26848072,,taggedfantasy,,,"Harrisonville, Mo.|ESA Publications|1991-",0,mou,v.1,"Fantasy tales, American|Horror tales, American|Middle West|Science fiction, American",Short stories,"Best of the Midwest's science fiction, fantasy & horror"
uc1.32106016712074,008323968,5589969,,fuzzymatch,"Verne, Jules,",1828-1905.,"Harmondsworth, Middlesex|Baltimore|Penguin Books|1965.",1965,enk,,,Fiction,Journey to the centre of the earth
mdp.39015056894150,003855452,16538243,,fuzzymatch,"Preiss, Byron.",,Toronto|New York|Bantam|1979.,1979,enk,,,Fiction,Dragonworld
pst.000012777891,007056980,446208,PZ4.S4855NiPS3537.E654,taggedfantasy,"Serling, Rod,",1924-1975,Toronto|New York|Bantam Books|1972].,1972,xxc,,"Fantasy fiction, American",NotFiction,Night gallery 2.
mdp.39015046834316,000002439,161307,PZ3.W1752ChPS3545.A6296,oclcid,"Walton, Evangeline.",,New York|Ballantine Books|1971,1971,nyu,,,Fiction,The children of Llyr.
mdp.39015010745464,000622685,10877824,PS3561.I483T3 1984,oclcid,"King, Stephen,",1947-,"New York, N.Y.|Viking|Putnam|1984.",1984,nyu,,,Fiction,The talisman
mdp.39015063975976,000325317,1597195,PZ3.W937Is 2,fuzzymatch,"Wright, S. Fowler (Sydney Fowler),",1874-1965.,New York|Cosmopolitan book corporation|1928.,1928,nyu,,,Fiction,"The island of Captain Sparrow,"
mdp.39015064135786,005253892,60358651,,taggedfantasy,"Smith, Clark Ashton,",1893-1961.,"Holicong, PA|Wildside Press|c2004.",2004,pau,,"Horror tales, American|Fantasy fiction, American",Short stories|Fantasy fiction|Horror fiction,The maker of gargoyles and other stories
mdp.39015063093465,005131722,36084709,PS3552.E13G53 1997,taggedfantasy,"Beagle, Peter S.",,New York|Roc|c1997.,1997,nyu,,"Fantasy fiction, American",Short stories,Giant bones
pst.000058490631,007491947,316934273,PS3561.I483T3 2001,fuzzymatch,"King, Stephen,",1947-,New York|Random House|c1984.,1984,nyu,,Quests (Expeditions)|Mothers and sons|Fiction|Boys|Talismans,Fiction|Fantasy fiction,The talisman : | a novel
mdp.39015056485876,003841461,13027749,,fuzzymatch,"Holdstock, Robert.",,New York|Arbor House|c1984.,1984,nyu,,,Fiction,Mythago wood
mdp.39015014622016,000643653,7583353,,fuzzymatch,"Moorcock, Michael,",1939-,"St. Albans, Hertford|Mayflower Books|1977, c1968.",1977,enk,,,Fiction,The sword of the dawn
mdp.39015050743445,004174542,45284624,PS3525.E676M66 2001,fuzzymatch,"Merritt, Abraham,",1884-1943.,Lincoln|University of Nebraska Press|2001.,2001,nbu,,Botanists|Fiction|Geographical myths,Fiction|Science fiction,The moon pool
mdp.39015073820188,005976537,125268,PZ3.V2315Fac3PR6072.A4,oclcid,"Val Baker, Denys,",1917-1984.,"Sauk City, Wis.|Arkham House|1971.",1971,wiu,,"Horror tales, English",Short stories,The face in the mirror
